acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,time,sensor,dir
0.03,-1.01,0.06,-1.56,1.28,-0.99,216.84,-179.24,-750.8,17940685.0,gyro,
0.03,-1.01,0.06,-1.46,1.42,-1.13,208.03,-173.92,-745.67,17946947.0,gyro,
0.03,-1.01,0.06,-1.53,1.33,-1.1,208.03,-173.92,-745.67,17950891.0,gyro,
0.03,-1.01,0.05,-1.54,1.24,-1.08,188.64,-175.69,-730.27,17956701.0,gyro,
0.03,-1.01,0.06,-1.56,1.24,-1.05,188.64,-175.69,-730.27,17960646.0,gyro,
0.03,-1.01,0.05,-1.53,1.3,-1.07,208.03,-181.02,-742.24,17966912.0,gyro,
0.03,-1.01,0.05,-1.51,1.22,-1.05,208.03,-181.02,-742.24,17970853.0,gyro,
0.03,-1.01,0.05,-1.46,1.24,-1.11,213.32,-179.24,-743.95,17976669.0,gyro,
0.03,-1.01,0.05,-1.51,1.17,-1.1,213.32,-179.24,-743.95,17980607.0,gyro,
0.03,-1.0,0.06,-1.51,1.22,-1.1,202.74,-182.79,-750.8,17986875.0,gyro,
0.03,-1.01,0.05,-1.48,1.24,-1.1,202.74,-182.79,-750.8,17990829.0,gyro,
0.03,-1.0,0.05,-1.53,1.31,-1.04,204.5,-173.92,-735.4,17996646.0,gyro,
0.03,-1.01,0.05,-1.48,1.31,-1.04,204.5,-173.92,-735.4,18000593.0,gyro,
0.03,-1.01,0.05,-1.53,1.37,-1.02,215.08,-170.37,-731.98,18006858.0,gyro,
0.03,-1.01,0.05,-1.51,1.3,-1.05,215.08,-170.37,-731.98,18010799.0,gyro,
0.03,-1.0,0.05,-1.45,1.3,-1.1,211.55,-163.27,-728.56,18016603.0,gyro,
0.03,-1.01,0.05,-1.46,1.36,-1.05,211.55,-163.27,-728.56,18021010.0,gyro,
0.03,-1.01,0.05,-1.51,1.33,-1.02,209.79,-168.59,-720.01,18026814.0,gyro,
0.03,-1.01,0.05,-1.43,1.31,-1.11,209.79,-168.59,-720.01,18030755.0,gyro,
0.03,-1.01,0.05,-1.45,1.22,-1.07,202.74,-182.79,-754.22,18036567.0,gyro,
0.03,-1.01,0.05,-1.42,1.22,-1.08,202.74,-182.79,-754.22,18040973.0,gyro,
0.03,-1.01,0.05,-1.43,1.34,-1.05,211.55,-181.02,-725.14,18046771.0,gyro,
0.04,-1.01,0.05,-1.45,1.33,-1.01,211.55,-181.02,-725.14,18050718.0,gyro,
0.03,-1.01,0.05,-1.59,1.28,-1.02,211.55,-184.57,-725.14,18056528.0,gyro,
0.04,-1.01,0.06,-1.53,1.28,-1.07,211.55,-184.57,-725.14,18060928.0,gyro,
0.04,-1.01,0.06,-1.36,1.16,-1.13,206.27,-179.24,-733.69,18066737.0,gyro,
0.03,-1.0,0.06,-1.45,1.25,-1.16,206.27,-179.24,-733.69,18070691.0,gyro,
0.03,-1.01,0.06,-1.4,1.31,-1.11,209.79,-161.49,-733.69,18076498.0,gyro,
0.03,-1.01,0.05,-1.42,1.36,-1.11,209.79,-161.49,-733.69,18080894.0,gyro,
0.03,-1.01,0.06,-1.43,1.3,-1.11,211.55,-177.47,-735.4,18086706.0,gyro,
0.03,-1.01,0.06,-1.42,1.27,-1.08,211.55,-177.47,-735.4,18090652.0,gyro,
0.03,-1.01,0.06,-1.42,1.28,-1.16,206.27,-175.69,-740.53,18096459.0,gyro,
0.03,-1.01,0.06,-1.45,1.33,-1.08,206.27,-175.69,-740.53,18100861.0,gyro,
0.03,-1.01,0.06,-1.37,1.27,-1.02,195.69,-179.24,-730.27,18106677.0,gyro,
0.03,-1.01,0.06,-1.39,1.31,-1.01,195.69,-179.24,-730.27,18110617.0,gyro,
0.04,-1.01,0.06,-1.43,1.37,-1.02,204.5,-181.02,-731.98,18116415.0,gyro,
0.03,-1.01,0.06,-1.39,1.36,-1.07,204.5,-181.02,-731.98,18120813.0,gyro,
0.03,-1.01,0.06,-1.53,1.46,-1.05,202.74,-172.14,-723.43,18126623.0,gyro,
0.03,-1.0,0.06,-1.54,1.34,-1.08,202.74,-172.14,-723.43,18130560.0,gyro,
0.03,-1.01,0.06,-1.51,1.27,-1.17,199.21,-182.79,-733.69,18136818.0,gyro,
0.03,-1.01,0.06,-1.48,1.31,-1.08,199.21,-182.79,-733.69,18140769.0,gyro,
0.03,-1.0,0.06,-1.56,1.27,-1.1,200.98,-173.92,-735.4,18146575.0,gyro,
0.03,-1.0,0.06,-1.56,1.21,-1.22,200.98,-173.92,-735.4,18150517.0,gyro,
0.03,-1.01,0.06,-1.5,1.27,-1.11,209.79,-172.14,-733.69,18156783.0,gyro,
0.03,-1.01,0.06,-1.53,1.33,-1.11,209.79,-172.14,-733.69,18160736.0,gyro,
0.03,-1.01,0.06,-1.48,1.24,-1.13,204.5,-198.76,-738.82,18166553.0,gyro,
0.03,-1.01,0.06,-1.5,1.31,-1.16,204.5,-198.76,-738.82,18170490.0,gyro,
0.03,-1.01,0.06,-1.53,1.31,-1.08,200.98,-181.02,-725.14,18176761.0,gyro,
0.03,-1.0,0.05,-1.51,1.36,-1.21,200.98,-181.02,-725.14,18180688.0,gyro,
0.03,-1.01,0.06,-1.48,1.33,-1.16,200.98,-173.92,-735.4,18186496.0,gyro,
0.03,-1.01,0.05,-1.51,1.33,-1.08,200.98,-173.92,-735.4,18190447.0,gyro,
0.03,-1.01,0.05,-1.51,1.27,-1.05,213.32,-189.89,-730.27,18196710.0,gyro,
0.03,-1.01,0.05,-1.57,1.27,-1.08,213.32,-189.89,-730.27,18200651.0,gyro,
0.03,-1.01,0.05,-1.56,1.33,-1.04,209.79,-189.89,-747.38,18206463.0,gyro,
0.03,-1.01,0.05,-1.56,1.28,-1.01,209.79,-189.89,-747.38,18210405.0,gyro,
0.03,-1.0,0.05,-1.51,1.3,-1.08,202.74,-172.14,-730.27,18216679.0,gyro,
0.03,-1.01,0.05,-1.54,1.19,-1.02,202.74,-172.14,-730.27,18220622.0,gyro,
0.03,-1.01,0.05,-1.56,1.25,-1.05,209.79,-179.24,-740.53,18226433.0,gyro,
0.03,-1.01,0.05,-1.45,1.28,-1.1,209.79,-179.24,-740.53,18230376.0,gyro,
0.03,-1.01,0.05,-1.48,1.25,-1.1,199.21,-175.69,-733.69,18236647.0,gyro,
0.03,-1.01,0.05,-1.5,1.24,-1.04,199.21,-175.69,-733.69,18240599.0,gyro,
0.03,-1.01,0.05,-1.51,1.25,-1.07,204.5,-181.02,-745.67,18246403.0,gyro,
0.03,-1.01,0.05,-1.51,1.24,-1.16,204.5,-181.02,-745.67,18250358.0,gyro,
0.03,-1.01,0.05,-1.51,1.24,-1.16,209.79,-179.24,-726.85,18256628.0,gyro,
0.03,-1.01,0.06,-1.51,1.3,-0.96,209.79,-179.24,-726.85,18260578.0,gyro,
0.03,-1.01,0.07,-1.48,1.21,-0.95,206.27,-172.14,-737.11,18266386.0,gyro,
0.03,-1.01,0.06,-1.51,1.27,-0.93,206.27,-172.14,-737.11,18270332.0,gyro,
0.03,-1.01,0.05,-1.59,1.27,-0.96,211.55,-181.02,-742.24,18276598.0,gyro,
0.03,-1.01,0.05,-1.51,1.21,-1.01,211.55,-181.02,-742.24,18280539.0,gyro,
0.03,-1.01,0.04,-1.46,1.3,-1.04,215.08,-166.82,-728.56,18286343.0,gyro,
0.03,-1.01,0.04,-1.5,1.3,-1.02,215.08,-166.82,-728.56,18290287.0,gyro,
0.04,-1.0,0.05,-1.46,1.25,-0.98,193.92,-177.47,-749.09,18296550.0,gyro,
0.03,-1.0,0.05,-1.51,1.3,-0.99,193.92,-177.47,-749.09,18300493.0,gyro,
0.04,-1.0,0.05,-1.54,1.3,-1.04,208.03,-184.57,-752.51,18306304.0,gyro,
0.03,-1.0,0.05,-1.45,1.31,-1.19,208.03,-184.57,-752.51,18310247.0,gyro,
0.03,-1.01,0.05,-1.45,1.24,-1.05,208.03,-170.37,-738.82,18316506.0,gyro,
0.03,-1.01,0.05,-1.4,1.25,-1.07,208.03,-170.37,-738.82,18320454.0,gyro,
0.03,-1.01,0.06,-1.42,1.31,-1.07,206.27,-182.79,-730.27,18326269.0,gyro,
0.03,-1.01,0.06,-1.42,1.33,-1.02,206.27,-182.79,-730.27,18330667.0,gyro,
0.03,-1.0,0.07,-1.5,1.39,-1.05,199.21,-182.79,-740.53,18336473.0,gyro,
0.03,-1.0,0.07,-1.5,1.3,-1.07,199.21,-182.79,-740.53,18340414.0,gyro,
0.03,-1.0,0.07,-1.43,1.25,-0.99,202.74,-172.14,-733.69,18346216.0,gyro,
0.03,-1.01,0.07,-1.42,1.33,-0.98,202.74,-172.14,-733.69,18350610.0,gyro,
0.03,-1.01,0.07,-1.33,1.4,-1.04,199.21,-175.69,-723.43,18356416.0,gyro,
0.03,-1.01,0.06,-1.42,1.28,-1.05,199.21,-175.69,-723.43,18360358.0,gyro,
0.03,-1.01,0.07,-1.48,1.27,-1.08,211.55,-184.57,-738.82,18366189.0,gyro,
0.03,-1.01,0.07,-1.46,1.27,-1.01,211.55,-184.57,-738.82,18370583.0,gyro,
0.03,-1.01,0.06,-1.57,1.27,-1.08,216.84,-157.95,-733.69,18376392.0,gyro,
0.03,-1.0,0.06,-1.54,1.31,-0.99,216.84,-157.95,-733.69,18380340.0,gyro,
0.03,-1.0,0.06,-1.59,1.31,-1.01,206.27,-168.59,-737.11,18386152.0,gyro,
0.03,-1.0,0.06,-1.54,1.33,-0.98,206.27,-168.59,-737.11,18390554.0,gyro,
0.03,-1.01,0.06,-1.51,1.31,-1.04,202.74,-179.24,-733.69,18396365.0,gyro,
0.03,-1.01,0.06,-1.57,1.34,-1.05,202.74,-179.24,-733.69,18400317.0,gyro,
0.03,-1.01,0.05,-1.53,1.22,-1.07,213.32,-175.69,-726.85,18406134.0,gyro,
0.03,-1.01,0.05,-1.57,1.21,-1.11,213.32,-175.69,-726.85,18410528.0,gyro,
0.03,-1.01,0.06,-1.53,1.28,-1.11,204.5,-173.92,-731.98,18416339.0,gyro,
0.03,-1.01,0.05,-1.51,1.27,-1.02,204.5,-173.92,-731.98,18420294.0,gyro,
0.03,-1.01,0.05,-1.53,1.33,-0.99,199.21,-182.79,-737.11,18426090.0,gyro,
0.03,-1.01,0.05,-1.56,1.34,-1.01,199.21,-182.79,-737.11,18430483.0,gyro,
0.03,-1.01,0.05,-1.54,1.34,-1.07,195.69,-165.04,-740.53,18436294.0,gyro,
0.03,-1.01,0.05,-1.56,1.31,-1.08,195.69,-165.04,-740.53,18440245.0,gyro,
0.03,-1.01,0.04,-1.57,1.37,-1.14,193.92,-166.82,-738.82,18446510.0,gyro,
0.03,-1.01,0.04,-1.51,1.36,-1.11,193.92,-166.82,-738.82,18450459.0,gyro,
0.03,-1.0,0.05,-1.51,1.31,-1.14,208.03,-163.27,-731.98,18456276.0,gyro,
0.03,-1.01,0.04,-1.53,1.31,-1.1,208.03,-163.27,-731.98,18460222.0,gyro,
0.03,-1.01,0.04,-1.48,1.4,-1.08,208.03,-181.02,-728.56,18466479.0,gyro,
0.03,-1.01,0.04,-1.43,1.33,-1.07,186.87,-177.47,-731.98,18471433.0,gyro,
0.03,-1.01,0.05,-1.42,1.34,-0.99,186.87,-177.47,-731.98,18475322.0,gyro,
0.03,-1.01,0.04,-1.43,1.27,-0.93,186.87,-177.47,-731.98,18480169.0,gyro,
0.03,-1.0,0.05,-1.48,1.27,-1.01,193.92,-173.92,-725.14,18486415.0,gyro,
0.04,-1.01,0.05,-1.46,1.25,-1.04,202.74,-172.14,-737.11,18491381.0,gyro,
0.03,-1.01,0.05,-1.53,1.28,-0.99,202.74,-172.14,-737.11,18495273.0,gyro,
0.03,-1.01,0.05,-1.45,1.27,-1.05,202.74,-172.14,-737.11,18500107.0,gyro,
0.04,-1.01,0.06,-1.45,1.3,-1.02,213.32,-165.04,-743.95,18506359.0,gyro,
0.04,-1.01,0.06,-1.4,1.21,-0.98,200.98,-181.02,-731.98,18511322.0,gyro,
0.04,-1.01,0.06,-1.45,1.19,-0.96,200.98,-181.02,-731.98,18515202.0,gyro,
0.03,-1.01,0.06,-1.42,1.17,-1.04,200.98,-181.02,-731.98,18520041.0,gyro,
0.03,-1.01,0.06,-1.39,1.21,-1.04,192.16,-175.69,-737.11,18526301.0,gyro,
0.03,-1.01,0.06,-1.39,1.27,-1.04,199.21,-179.24,-743.95,18531258.0,gyro,
0.04,-1.01,0.06,-1.42,1.25,-1.05,199.21,-179.24,-743.95,18535140.0,gyro,
0.04,-1.0,0.06,-1.46,1.34,-1.08,204.5,-177.47,-725.14,18541454.0,gyro,
0.03,-1.01,0.06,-1.4,1.34,-1.02,204.5,-177.47,-725.14,18545336.0,gyro,
0.03,-1.01,0.06,-1.45,1.34,-0.99,204.5,-184.57,-738.82,18551204.0,gyro,
0.03,-1.01,0.07,-1.53,1.33,-0.98,204.5,-184.57,-738.82,18555084.0,gyro,
0.03,-1.01,0.07,-1.53,1.3,-0.98,200.98,-156.17,-752.51,18561396.0,gyro,
0.03,-1.01,0.06,-1.54,1.28,-1.08,200.98,-156.17,-752.51,18565270.0,gyro,
0.03,-1.01,0.07,-1.45,1.25,-1.07,204.5,-170.37,-728.56,18571134.0,gyro,
0.03,-1.01,0.07,-1.46,1.33,-1.08,204.5,-170.37,-728.56,18575026.0,gyro,
0.03,-1.01,0.06,-1.5,1.34,-1.07,218.61,-173.92,-738.82,18581359.0,gyro,
0.03,-1.01,0.06,-1.48,1.31,-1.11,218.61,-173.92,-738.82,18585249.0,gyro,
0.03,-1.0,0.06,-1.54,1.31,-1.1,213.32,-186.34,-737.11,18591121.0,gyro,
0.03,-1.0,0.06,-1.56,1.28,-1.02,213.32,-186.34,-737.11,18595014.0,gyro,
0.03,-1.01,0.06,-1.57,1.33,-1.01,211.55,-173.92,-735.4,18601330.0,gyro,
0.03,-1.01,0.05,-1.53,1.31,-1.1,211.55,-173.92,-735.4,18605217.0,gyro,
0.03,-1.01,0.05,-1.56,1.34,-1.08,188.64,-179.24,-740.53,18611076.0,gyro,
0.03,-1.01,0.05,-1.53,1.36,-1.13,188.64,-179.24,-740.53,18614970.0,gyro,
0.03,-1.01,0.05,-1.5,1.34,-1.11,208.03,-177.47,-731.98,18621270.0,gyro,
0.03,-1.01,0.05,-1.45,1.36,-1.1,208.03,-177.47,-731.98,18625165.0,gyro,
0.03,-1.0,0.05,-1.46,1.37,-1.08,206.27,-175.69,-726.85,18631028.0,gyro,
0.03,-1.01,0.05,-1.51,1.33,-1.07,206.27,-175.69,-726.85,18634920.0,gyro,
0.03,-1.01,0.05,-1.5,1.33,-1.01,213.32,-186.34,-730.27,18641244.0,gyro,
0.03,-1.01,0.05,-1.48,1.3,-0.99,213.32,-186.34,-730.27,18645139.0,gyro,
0.03,-1.01,0.05,-1.48,1.37,-1.01,200.98,-177.47,-735.4,18650998.0,gyro,
0.03,-1.01,0.05,-1.48,1.3,-1.01,200.98,-177.47,-735.4,18654890.0,gyro,
0.03,-1.01,0.05,-1.45,1.31,-1.05,209.79,-175.69,-737.11,18661224.0,gyro,
0.03,-1.01,0.05,-1.46,1.21,-1.02,209.79,-175.69,-737.11,18665112.0,gyro,
0.03,-1.0,0.05,-1.4,1.25,-1.1,208.03,-163.27,-742.24,18670983.0,gyro,
0.03,-1.0,0.05,-1.43,1.25,-1.05,208.03,-163.27,-742.24,18674855.0,gyro,
0.03,-1.01,0.05,-1.5,1.34,-1.04,208.03,-170.37,-721.72,18681182.0,gyro,
0.03,-1.01,0.05,-1.45,1.31,-1.02,208.03,-170.37,-721.72,18685076.0,gyro,
0.03,-1.01,0.05,-1.42,1.24,-1.04,199.21,-182.79,-737.11,18690941.0,gyro,
0.03,-1.01,0.05,-1.39,1.24,-1.07,199.21,-182.79,-737.11,18694837.0,gyro,
0.03,-1.01,0.05,-1.36,1.25,-1.1,211.55,-170.37,-735.4,18701148.0,gyro,
0.04,-1.0,0.06,-1.39,1.27,-1.14,211.55,-170.37,-735.4,18705045.0,gyro,
0.03,-1.01,0.06,-1.43,1.28,-1.02,200.98,-177.47,-728.56,18710917.0,gyro,
0.03,-1.01,0.06,-1.39,1.25,-1.01,200.98,-177.47,-728.56,18714810.0,gyro,
0.04,-1.01,0.06,-1.36,1.25,-1.11,204.5,-181.02,-728.56,18721125.0,gyro,
0.04,-1.01,0.06,-1.43,1.25,-1.11,204.5,-181.02,-728.56,18725017.0,gyro,
0.03,-1.01,0.06,-1.34,1.31,-1.01,204.5,-173.92,-742.24,18730875.0,gyro,
0.03,-1.01,0.06,-1.39,1.3,-1.07,204.5,-173.92,-742.24,18734772.0,gyro,
0.03,-1.01,0.06,-1.43,1.25,-0.99,218.61,-188.11,-721.72,18741091.0,gyro,
0.03,-1.01,0.07,-1.46,1.36,-1.1,218.61,-188.11,-721.72,18744986.0,gyro,
0.03,-1.0,0.07,-1.51,1.34,-1.04,188.64,-172.14,-730.27,18750844.0,gyro,
0.03,-1.01,0.06,-1.54,1.33,-1.1,188.64,-172.14,-730.27,18754737.0,gyro,
0.03,-1.01,0.06,-1.53,1.25,-1.08,215.08,-166.82,-738.82,18761061.0,gyro,
0.03,-1.01,0.06,-1.45,1.24,-1.08,215.08,-166.82,-738.82,18764940.0,gyro,
0.03,-1.01,0.06,-1.45,1.31,-1.07,216.84,-196.99,-730.27,18770803.0,gyro,
0.03,-1.01,0.06,-1.54,1.25,-1.08,216.84,-196.99,-730.27,18775142.0,gyro,
0.03,-1.01,0.06,-1.62,1.28,-1.07,208.03,-177.47,-721.72,18781001.0,gyro,
0.03,-1.01,0.06,-1.66,1.27,-1.19,208.03,-177.47,-721.72,18784887.0,gyro,
0.03,-1.01,0.06,-1.56,1.27,-1.1,208.03,-170.37,-742.24,18790766.0,gyro,
0.03,-1.01,0.05,-1.56,1.28,-1.11,208.03,-170.37,-742.24,18795110.0,gyro,
0.03,-1.0,0.05,-1.54,1.22,-1.08,199.21,-168.59,-737.11,18800980.0,gyro,
0.03,-1.0,0.05,-1.53,1.24,-0.98,199.21,-168.59,-737.11,18804854.0,gyro,
0.03,-1.0,0.05,-1.51,1.28,-1.01,216.84,-172.14,-726.85,18810723.0,gyro,
0.03,-1.0,0.05,-1.42,1.21,-1.07,216.84,-172.14,-726.85,18815061.0,gyro,
0.03,-1.0,0.05,-1.5,1.3,-1.02,215.08,-170.37,-738.82,18820926.0,gyro,
0.03,-1.01,0.05,-1.54,1.28,-1.01,215.08,-170.37,-738.82,18824821.0,gyro,
0.03,-1.0,0.05,-1.57,1.3,-1.13,215.08,-184.57,-738.82,18831136.0,gyro,
0.03,-1.01,0.05,-1.5,1.33,-1.08,215.08,-184.57,-738.82,18835026.0,gyro,
0.03,-1.01,0.05,-1.48,1.33,-1.1,216.84,-175.69,-737.11,18840886.0,gyro,
0.03,-1.01,0.05,-1.54,1.27,-1.02,216.84,-175.69,-737.11,18844785.0,gyro,
0.03,-1.01,0.05,-1.48,1.22,-1.05,197.45,-177.47,-731.98,18851101.0,gyro,
0.03,-1.01,0.05,-1.45,1.17,-1.11,197.45,-177.47,-731.98,18854990.0,gyro,
0.03,-1.01,0.05,-1.4,1.24,-1.04,215.08,-173.92,-745.67,18860857.0,gyro,
0.03,-1.01,0.05,-1.42,1.28,-1.02,215.08,-173.92,-745.67,18864746.0,gyro,
0.03,-1.01,0.05,-1.51,1.33,-0.98,218.61,-177.47,-742.24,18871075.0,gyro,
0.03,-1.01,0.05,-1.5,1.31,-1.02,218.61,-177.47,-742.24,18874974.0,gyro,
0.03,-1.01,0.06,-1.46,1.34,-1.04,199.21,-179.24,-733.69,18880834.0,gyro,
0.03,-1.01,0.06,-1.42,1.31,-1.02,199.21,-179.24,-733.69,18884726.0,gyro,
0.03,-1.0,0.05,-1.39,1.31,-1.05,227.42,-179.24,-730.27,18891041.0,gyro,
0.04,-1.01,0.06,-1.42,1.33,-1.05,227.42,-179.24,-730.27,18894925.0,gyro,
0.03,-1.01,0.06,-1.46,1.3,-1.04,204.5,-170.37,-728.56,18900783.0,gyro,
0.04,-1.01,0.06,-1.42,1.3,-1.07,204.5,-170.37,-728.56,18904671.0,gyro,
0.03,-1.01,0.06,-1.48,1.3,-1.02,204.5,-173.92,-742.24,18910984.0,gyro,
0.03,-1.01,0.06,-1.51,1.3,-1.08,204.5,-173.92,-742.24,18914864.0,gyro,
0.04,-1.01,0.06,-1.45,1.36,-1.04,192.16,-175.69,-747.38,18920726.0,gyro,
0.04,-1.01,0.06,-1.5,1.33,-1.05,192.16,-175.69,-747.38,18924619.0,gyro,
0.04,-1.01,0.06,-1.48,1.3,-1.16,208.03,-181.02,-742.24,18930937.0,gyro,
0.03,-1.01,0.06,-1.48,1.28,-1.11,208.03,-181.02,-742.24,18934823.0,gyro,
0.03,-1.01,0.06,-1.46,1.28,-1.1,199.21,-172.14,-737.11,18940700.0,gyro,
0.03,-1.01,0.06,-1.48,1.3,-1.04,199.21,-172.14,-737.11,18944579.0,gyro,
0.03,-1.01,0.06,-1.53,1.3,-1.02,206.27,-179.24,-743.95,18950895.0,gyro,
0.03,-1.01,0.06,-1.43,1.28,-1.07,206.27,-179.24,-743.95,18954795.0,gyro,
0.03,-1.01,0.06,-1.34,1.33,-1.07,223.9,-175.69,-740.53,18960660.0,gyro,
0.03,-1.0,0.06,-1.45,1.3,-1.08,223.9,-175.69,-740.53,18964544.0,gyro,
0.03,-1.01,0.06,-1.46,1.24,-1.14,202.74,-175.69,-733.69,18973828.0,gyro,
0.03,-1.01,0.06,-1.5,1.25,-1.13,202.74,-175.69,-733.69,18977720.0,gyro,
0.03,-1.01,0.06,-1.48,1.24,-1.1,195.69,-175.69,-723.43,18982670.0,gyro,
0.03,-1.01,0.06,-1.54,1.28,-1.07,195.69,-175.69,-723.43,18986565.0,gyro,
0.03,-1.01,0.06,-1.57,1.28,-1.05,208.03,-173.92,-731.98,18991515.0,gyro,
0.03,-1.0,0.06,-1.56,1.33,-1.05,208.03,-173.92,-731.98,18995405.0,gyro,
0.03,-1.0,0.06,-1.53,1.39,-1.02,206.27,-175.69,-733.69,19000832.0,gyro,
0.03,-1.0,0.06,-1.5,1.31,-0.93,206.27,-175.69,-733.69,19004723.0,gyro,
0.03,-1.01,0.05,-1.46,1.25,-1.13,206.27,-186.34,-737.11,19010584.0,gyro,
0.03,-1.01,0.05,-1.48,1.22,-1.17,206.27,-186.34,-737.11,19014470.0,gyro,
0.03,-1.01,0.05,-1.5,1.28,-1.1,204.5,-181.02,-742.24,19020791.0,gyro,
0.03,-1.01,0.05,-1.48,1.34,-0.98,204.5,-181.02,-742.24,19024678.0,gyro,
0.03,-1.01,0.05,-1.45,1.27,-0.96,202.74,-172.14,-740.53,19030552.0,gyro,
0.03,-1.01,0.06,-1.51,1.3,-1.1,202.74,-172.14,-740.53,19034430.0,gyro,
0.03,-1.01,0.06,-1.4,1.33,-1.02,206.27,-175.69,-723.43,19040740.0,gyro,
0.03,-1.01,0.06,-1.37,1.27,-1.07,206.27,-175.69,-723.43,19044632.0,gyro,
0.03,-1.01,0.05,-1.43,1.3,-1.04,213.32,-175.69,-733.69,19050491.0,gyro,
0.03,-1.01,0.05,-1.42,1.25,-1.02,213.32,-175.69,-733.69,19054836.0,gyro,
0.03,-1.01,0.05,-1.5,1.27,-1.08,204.5,-173.92,-735.4,19060713.0,gyro,
0.03,-1.01,0.05,-1.48,1.34,-1.08,204.5,-173.92,-735.4,19064605.0,gyro,
0.03,-1.01,0.06,-1.56,1.28,-0.98,193.92,-181.02,-742.24,19070463.0,gyro,
0.03,-1.01,0.05,-1.51,1.28,-0.98,193.92,-181.02,-742.24,19074809.0,gyro,
0.04,-1.01,0.06,-1.43,1.33,-0.99,208.03,-181.02,-742.24,19080680.0,gyro,
0.04,-1.01,0.05,-1.45,1.3,-1.04,208.03,-181.02,-742.24,19084571.0,gyro,
0.03,-1.01,0.05,-1.43,1.27,-1.08,216.84,-172.14,-740.53,19090440.0,gyro,
0.03,-1.0,0.05,-1.39,1.33,-0.99,216.84,-172.14,-740.53,19094778.0,gyro,
0.03,-1.01,0.06,-1.4,1.27,-1.05,220.37,-182.79,-740.53,19100635.0,gyro,
0.03,-1.01,0.06,-1.4,1.25,-1.07,220.37,-182.79,-740.53,19104520.0,gyro,
0.04,-1.01,0.06,-1.51,1.22,-1.05,208.03,-170.37,-731.98,19110838.0,gyro,
0.04,-1.01,0.06,-1.48,1.34,-1.08,208.03,-170.37,-731.98,19114724.0,gyro,
0.03,-1.01,0.06,-1.5,1.31,-1.05,204.5,-181.02,-749.09,19120581.0,gyro,
0.03,-1.01,0.06,-1.53,1.28,-1.05,204.5,-181.02,-749.09,19124460.0,gyro,
0.03,-1.01,0.05,-1.54,1.25,-1.1,195.69,-175.69,-733.69,19130783.0,gyro,
0.03,-1.01,0.05,-1.48,1.3,-1.16,195.69,-175.69,-733.69,19134671.0,gyro,
0.03,-1.0,0.06,-1.48,1.3,-1.14,225.66,-173.92,-742.24,19140538.0,gyro,
0.03,-1.01,0.05,-1.57,1.27,-1.08,225.66,-173.92,-742.24,19144428.0,gyro,
0.03,-1.01,0.05,-1.59,1.33,-1.05,209.79,-175.69,-733.69,19150741.0,gyro,
0.03,-1.0,0.06,-1.53,1.27,-1.11,209.79,-175.69,-733.69,19154626.0,gyro,
0.03,-1.01,0.06,-1.54,1.25,-1.04,200.98,-173.92,-749.09,19160486.0,gyro,
0.03,-1.01,0.06,-1.51,1.31,-1.01,200.98,-173.92,-749.09,19164376.0,gyro,
0.03,-1.0,0.06,-1.5,1.33,-1.04,204.5,-173.92,-738.82,19170706.0,gyro,
0.03,-1.01,0.06,-1.48,1.28,-0.98,204.5,-173.92,-738.82,19174593.0,gyro,
0.03,-1.01,0.05,-1.46,1.27,-0.98,209.79,-179.24,-726.85,19180459.0,gyro,
0.03,-1.0,0.06,-1.46,1.21,-0.96,209.79,-179.24,-726.85,19184350.0,gyro,
0.03,-1.01,0.05,-1.43,1.28,-1.13,206.27,-172.14,-723.43,19190675.0,gyro,
0.03,-1.01,0.05,-1.53,1.22,-1.07,206.27,-172.14,-723.43,19194569.0,gyro,
0.03,-1.01,0.05,-1.56,1.24,-1.13,208.03,-166.82,-738.82,19200429.0,gyro,
0.03,-1.01,0.05,-1.57,1.27,-0.99,208.03,-166.82,-738.82,19204315.0,gyro,
0.03,-1.01,0.05,-1.5,1.24,-1.04,204.5,-170.37,-752.51,19210633.0,gyro,
0.03,-1.01,0.05,-1.48,1.17,-1.1,204.5,-170.37,-752.51,19214520.0,gyro,
0.03,-1.01,0.05,-1.53,1.22,-1.13,199.21,-168.59,-726.85,19220373.0,gyro,
0.03,-1.01,0.05,-1.51,1.3,-1.08,199.21,-168.59,-726.85,19224267.0,gyro,
0.03,-1.01,0.05,-1.57,1.31,-1.1,204.5,-166.82,-742.24,19230586.0,gyro,
0.03,-1.0,0.05,-1.51,1.36,-1.07,204.5,-166.82,-742.24,19234464.0,gyro,
0.03,-1.0,0.06,-1.51,1.31,-1.07,199.21,-168.59,-743.95,19240337.0,gyro,
0.03,-1.01,0.06,-1.56,1.31,-1.08,199.21,-168.59,-743.95,19244217.0,gyro,
0.03,-1.01,0.06,-1.46,1.28,-1.14,211.55,-177.47,-735.4,19250537.0,gyro,
0.03,-1.01,0.06,-1.5,1.25,-1.04,211.55,-177.47,-735.4,19254415.0,gyro,
0.03,-1.01,0.05,-1.51,1.27,-1.1,208.03,-181.02,-731.98,19260275.0,gyro,
0.03,-1.01,0.05,-1.46,1.25,-0.93,208.03,-181.02,-731.98,19264607.0,gyro,
0.04,-1.01,0.06,-1.5,1.17,-1.01,209.79,-172.14,-737.11,19270460.0,gyro,
0.03,-1.01,0.06,-1.46,1.24,-0.99,209.79,-172.14,-737.11,19274336.0,gyro,
