-5.887148 ,-47.159798 ,1001.585748
566.751767 ,50.094953 ,854.046796
820.858459 ,95.437991 ,603.068614
926.778031 ,157.323869 ,352.954833
1018.185495 ,89.262941 ,109.168345
926.999875 ,40.598255 ,-271.663224
843.009472 ,-44.779780 ,-473.657660
751.587938 ,-258.836067 ,-527.486900
593.660251 ,-460.556987 ,-547.252138
648.473347 ,-567.010604 ,-421.564658
824.521695 ,-434.555805 ,-10.484310
792.463310 ,-203.270924 ,555.605626
49.929693 ,300.101643 ,941.081427
-794.685720 ,520.304046 ,405.906564
-940.356295 ,204.853350 ,-316.905180
-661.369601 ,179.433046 ,-747.902201
-242.287076 ,457.957227 ,-881.794003
203.807378 ,619.897510 ,-766.738398
635.168549 ,576.931982 ,-474.304452
905.853242 ,281.172460 ,-347.735948
986.871644 ,-139.618420 ,-254.972243
761.269188 ,-593.942964 ,-336.487742
537.065889 ,-633.043753 ,-626.976584
175.622517 ,-673.138466 ,-733.848732
4.540199 ,-687.442996 ,-777.935038
228.842276 ,-377.226259 ,-970.322069
564.107357 ,7.349733 ,-882.510017
617.896056 ,441.162920 ,-688.319403
576.614537 ,656.733379 ,-589.022224
100.840032 ,766.957096 ,-682.729392
-365.500580 ,282.974984 ,-875.349302
-278.984186 ,-250.048855 ,-914.341824
-464.075928 ,-681.627617 ,-566.485483
-669.171025 ,-758.349067 ,61.075471
-650.641179 ,-508.525788 ,608.444116
-218.415585 ,-233.230599 ,967.303333
411.463430 ,-55.164013 ,921.052407
798.088564 ,19.154051 ,609.936704
978.038463 ,167.100352 ,214.642970
945.361971 ,129.114116 ,-199.998664
818.839009 ,69.900445 ,-509.823412
517.960805 ,-144.134874 ,-749.276964
220.021248 ,-307.442723 ,-880.009991
30.594429 ,-515.871186 ,-825.018391
202.677214 ,-759.625838 ,-544.373920
328.325075 ,-887.255092 ,256.560287
-0.265887 ,-584.966163 ,787.466746
-741.528513 ,89.452108 ,629.397508
-887.991691 ,434.477655 ,-270.226134
-418.728365 ,130.264760 ,-883.975581
-279.744315 ,-143.150407 ,-943.207534
-636.579055 ,-625.501235 ,-445.626521
-746.444972 ,-574.688694 ,402.932061
-110.288710 ,-164.555721 ,1042.072742
788.174979 ,-213.871330 ,648.879522
963.170149 ,-229.304345 ,-39.144179
764.901439 ,-574.671270 ,-317.660194
519.081134 ,-824.492523 ,177.805768
436.257458 ,-186.055902 ,859.957530
208.377061 ,546.085050 ,782.041755
-582.055869 ,804.187950 ,254.418720
-970.915691 ,68.345606 ,-206.030534
-574.217569 ,-467.800910 ,-720.764664
-77.358685 ,-84.151733 ,-1003.410479
332.008275 ,265.744291 ,-875.222601
615.604437 ,268.706360 ,-716.047240
758.357414 ,-76.124100 ,-630.347139
667.403374 ,-389.029092 ,-610.414157
427.435375 ,-503.028557 ,-737.240969
529.930836 ,-95.750522 ,-887.034992
685.656166 ,268.262178 ,-701.464715
534.726956 ,820.639073 ,-281.123191
-12.031945 ,970.696165 ,-269.557489
-532.909434 ,562.492901 ,-595.618426
-580.173047 ,-196.452418 ,-766.738380
-557.987522 ,-732.908459 ,-402.217321
-351.049522 ,-818.782802 ,432.303006
354.031973 ,-553.499528 ,782.276394
865.649953 ,-405.395876 ,284.549549
761.210464 ,-522.722759 ,332.503746
496.115045 ,-648.389591 ,579.054617
15.098712 ,-577.162504 ,817.329038
-624.157565 ,-435.712075 ,642.590390
-933.605426 ,-361.893679 ,69.809012
-719.661493 ,-415.291432 ,-551.541667
-223.276349 ,-395.822623 ,-901.042537
224.798513 ,-418.363719 ,-869.867536
395.500859 ,-350.620750 ,-840.214186
286.989098 ,-396.001387 ,-877.432791
-0.698763 ,-500.298704 ,-824.718695
-444.368472 ,-716.130855 ,-555.704769
-736.382946 ,-654.269544 ,81.043208
-722.217967 ,-324.429110 ,588.092096
-484.973978 ,28.133286 ,851.571691
-178.652327 ,145.111508 ,944.499774
194.734541 ,226.140640 ,935.943726
305.438539 ,48.962870 ,911.346847
443.299125 ,-116.932507 ,890.432284
474.978067 ,-170.858562 ,882.306953
542.758895 ,-275.973686 ,750.331179
656.470327 ,-312.151057 ,663.547216
672.778893 ,-388.965638 ,647.818185
712.274664 ,-390.255920 ,543.060003
737.057871 ,-528.666396 ,496.849700
660.077503 ,-582.493599 ,399.643812
653.030039 ,-628.991585 ,332.048040
626.394717 ,-701.529138 ,327.770576
638.126384 ,-697.959409 ,309.079949
599.455296 ,-758.476607 ,353.505362
